Site,Parameter,Date (LT),Year,Month,Day,Hour,AQI,AQI Category,24-hr. Midpoint Avg. Conc.,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2016-01-09 01:00 PM,2016,01,09,13,251,5,201.0,120.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 02:00 PM,2016,01,09,14,252,5,201.5,92.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 03:00 PM,2016,01,09,15,258,5,207.9,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 04:00 PM,2016,01,09,16,259,5,209.3,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 05:00 PM,2016,01,09,17,259,5,208.6,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 06:00 PM,2016,01,09,18,256,5,205.9,80.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 07:00 PM,2016,01,09,19,252,5,202.0,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 08:00 PM,2016,01,09,20,245,5,195.0,129.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 09:00 PM,2016,01,09,21,237,5,186.7,170.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 10:00 PM,2016,01,09,22,229,5,179.1,222.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-09 11:00 PM,2016,01,09,23,222,5,171.4,241.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 12:00 AM,2016,01,10,00,217,5,166.7,218.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 01:00 AM,2016,01,10,01,214,5,163.8,317.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 02:00 AM,2016,01,10,02,212,5,161.9,431.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 03:00 AM,2016,01,10,03,211,5,160.7,306.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 04:00 AM,2016,01,10,04,211,5,160.9,244.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 05:00 AM,2016,01,10,05,212,5,161.2,149.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 06:00 AM,2016,01,10,06,213,5,162.6,136.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 07:00 AM,2016,01,10,07,214,5,163.4,145.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 08:00 AM,2016,01,10,08,215,5,164.3,171.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 09:00 AM,2016,01,10,09,217,5,166.6,170.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 10:00 AM,2016,01,10,10,221,5,170.7,125.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 11:00 AM,2016,01,10,11,223,5,172.4,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 12:00 PM,2016,01,10,12,222,5,172.0,82.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 01:00 PM,2016,01,10,13,223,5,172.9,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 02:00 PM,2016,01,10,14,219,5,168.8,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 03:00 PM,2016,01,10,15,211,5,160.6,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 04:00 PM,2016,01,10,16,210,5,159.1,65.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 05:00 PM,2016,01,10,17,211,5,161.0,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 06:00 PM,2016,01,10,18,217,5,166.4,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 07:00 PM,2016,01,10,19,222,5,171.5,129.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 08:00 PM,2016,01,10,20,227,5,176.8,184.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 09:00 PM,2016,01,10,21,234,5,183.6,269.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 10:00 PM,2016,01,10,22,247,5,197.4,262.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-10 11:00 PM,2016,01,10,23,255,5,205.2,232.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 12:00 AM,2016,01,11,00,261,5,210.7,238.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 01:00 AM,2016,01,11,01,263,5,213.5,220.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 02:00 AM,2016,01,11,02,265,5,214.7,233.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 03:00 AM,2016,01,11,03,265,5,215.1,270.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 04:00 AM,2016,01,11,04,266,5,215.6,290.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 05:00 AM,2016,01,11,05,266,5,215.8,279.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 06:00 AM,2016,01,11,06,265,5,214.7,258.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 07:00 AM,2016,01,11,07,264,5,213.6,273.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 08:00 AM,2016,01,11,08,262,5,212.5,334.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 09:00 AM,2016,01,11,09,260,5,210.4,500.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 10:00 AM,2016,01,11,10,259,5,209.1,313.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 11:00 AM,2016,01,11,11,258,5,207.8,230.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 12:00 PM,2016,01,11,12,258,5,208.2,150.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 01:00 PM,2016,01,11,13,258,5,208.0,104.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 02:00 PM,2016,01,11,14,258,5,208.1,73.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 03:00 PM,2016,01,11,15,258,5,208.4,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 04:00 PM,2016,01,11,16,257,5,207.5,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 05:00 PM,2016,01,11,17,257,5,206.7,67.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 06:00 PM,2016,01,11,18,258,5,208.0,72.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 07:00 PM,2016,01,11,19,261,5,211.0,104.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 08:00 PM,2016,01,11,20,263,5,212.9,133.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 09:00 PM,2016,01,11,21,262,5,212.3,238.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 10:00 PM,2016,01,11,22,255,5,204.6,231.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-11 11:00 PM,2016,01,11,23,253,5,203.3,242.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 12:00 AM,2016,01,12,00,251,5,201.1,232.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 01:00 AM,2016,01,12,01,250,5,199.7,222.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 02:00 AM,2016,01,12,02,250,5,199.6,240.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 03:00 AM,2016,01,12,03,250,5,200.4,248.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 04:00 AM,2016,01,12,04,251,5,200.7,271.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 05:00 AM,2016,01,12,05,251,5,200.9,310.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 06:00 AM,2016,01,12,06,252,5,201.7,332.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 07:00 AM,2016,01,12,07,252,5,201.7,318.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 08:00 AM,2016,01,12,08,251,5,201.0,319.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 09:00 AM,2016,01,12,09,250,5,200.2,316.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 10:00 AM,2016,01,12,10,248,5,197.5,281.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 11:00 AM,2016,01,12,11,245,5,195.2,177.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 12:00 PM,2016,01,12,12,243,5,193.1,117.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 01:00 PM,2016,01,12,13,242,5,192.2,102.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 02:00 PM,2016,01,12,14,243,5,192.4,91.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 03:00 PM,2016,01,12,15,242,5,192.1,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 04:00 PM,2016,01,12,16,242,5,191.5,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 05:00 PM,2016,01,12,17,241,5,190.6,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 06:00 PM,2016,01,12,18,240,5,189.5,73.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 07:00 PM,2016,01,12,19,238,5,187.8,87.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 08:00 PM,2016,01,12,20,237,5,187.0,112.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 09:00 PM,2016,01,12,21,236,5,186.0,174.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 10:00 PM,2016,01,12,22,235,5,185.1,176.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-12 11:00 PM,2016,01,12,23,235,5,184.4,192.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 12:00 AM,2016,01,13,00,238,5,187.5,209.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 01:00 AM,2016,01,13,01,243,5,193.1,227.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 02:00 AM,2016,01,13,02,248,5,198.2,233.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 03:00 AM,2016,01,13,03,254,5,204.0,235.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 04:00 AM,2016,01,13,04,260,5,210.2,249.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 05:00 AM,2016,01,13,05,272,5,221.8,284.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 06:00 AM,2016,01,13,06,285,5,235.5,290.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 07:00 AM,2016,01,13,07,300,5,250.0,300.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 08:00 AM,2016,01,13,08,317,6,266.4,295.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 09:00 AM,2016,01,13,09,332,6,281.4,294.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 10:00 AM,2016,01,13,10,343,6,293.2,263.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 11:00 AM,2016,01,13,11,356,6,305.8,253.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 12:00 PM,2016,01,13,12,365,6,314.8,251.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 01:00 PM,2016,01,13,13,368,6,318.1,223.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 02:00 PM,2016,01,13,14,369,6,318.9,231.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 03:00 PM,2016,01,13,15,368,6,318.2,235.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 04:00 PM,2016,01,13,16,368,6,317.9,353.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 05:00 PM,2016,01,13,17,367,6,316.7,414.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 06:00 PM,2016,01,13,18,364,6,313.9,421.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 07:00 PM,2016,01,13,19,362,6,311.9,481.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 08:00 PM,2016,01,13,20,359,6,309.0,471.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 09:00 PM,2016,01,13,21,355,6,305.1,459.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 10:00 PM,2016,01,13,22,352,6,301.6,477.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-13 11:00 PM,2016,01,13,23,350,6,299.9,408.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 12:00 AM,2016,01,14,00,349,6,299.0,288.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 01:00 AM,2016,01,14,01,349,6,298.7,247.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 02:00 AM,2016,01,14,02,350,6,299.6,216.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 03:00 AM,2016,01,14,03,352,6,302.1,227.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 04:00 AM,2016,01,14,04,354,6,304.2,221.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 05:00 AM,2016,01,14,05,351,6,300.8,217.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 06:00 AM,2016,01,14,06,344,6,294.3,241.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 07:00 AM,2016,01,14,07,337,6,286.6,231.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 08:00 AM,2016,01,14,08,327,6,277.2,201.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 09:00 AM,2016,01,14,09,319,6,268.5,211.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 10:00 AM,2016,01,14,10,311,6,260.9,222.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 11:00 AM,2016,01,14,11,303,6,252.5,230.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 12:00 PM,2016,01,14,12,296,5,246.7,245.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 01:00 PM,2016,01,14,13,296,5,246.1,245.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 02:00 PM,2016,01,14,14,298,5,247.9,291.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 03:00 PM,2016,01,14,15,300,5,250.3,285.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 04:00 PM,2016,01,14,16,303,6,252.1,271.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 05:00 PM,2016,01,14,17,305,6,254.5,259.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 06:00 PM,2016,01,14,18,306,6,255.6,236.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 07:00 PM,2016,01,14,19,304,6,253.9,254.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 08:00 PM,2016,01,14,20,301,6,250.5,264.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 09:00 PM,2016,01,14,21,297,5,247.7,276.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 10:00 PM,2016,01,14,22,295,5,245.2,275.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-14 11:00 PM,2016,01,14,23,293,5,243.5,269.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 12:00 AM,2016,01,15,00,290,5,240.8,274.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 01:00 AM,2016,01,15,01,287,5,237.0,289.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 02:00 AM,2016,01,15,02,283,5,233.5,274.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 03:00 AM,2016,01,15,03,278,5,227.7,271.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 04:00 AM,2016,01,15,04,271,5,221.4,277.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 05:00 AM,2016,01,15,05,265,5,215.4,245.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 06:00 AM,2016,01,15,06,260,5,210.1,199.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 07:00 AM,2016,01,15,07,256,5,206.0,151.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 08:00 AM,2016,01,15,08,251,5,201.2,134.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 09:00 AM,2016,01,15,09,247,5,196.5,150.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 10:00 AM,2016,01,15,10,240,5,190.2,180.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 11:00 AM,2016,01,15,11,235,5,184.7,166.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 12:00 PM,2016,01,15,12,229,5,179.2,154.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 01:00 PM,2016,01,15,13,224,5,174.0,160.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 02:00 PM,2016,01,15,14,219,5,168.3,154.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 03:00 PM,2016,01,15,15,214,5,163.5,132.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 04:00 PM,2016,01,15,16,209,5,158.8,128.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 05:00 PM,2016,01,15,17,206,5,155.2,132.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 06:00 PM,2016,01,15,18,202,5,151.4,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 07:00 PM,2016,01,15,19,200,4,150.3,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 08:00 PM,2016,01,15,20,200,4,149.8,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 09:00 PM,2016,01,15,21,199,4,149.2,124.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 10:00 PM,2016,01,15,22,199,4,148.7,144.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-15 11:00 PM,2016,01,15,23,198,4,147.1,135.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 12:00 AM,2016,01,16,00,198,4,146.6,150.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 01:00 AM,2016,01,16,01,198,4,146.0,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 02:00 AM,2016,01,16,02,197,4,145.5,157.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 03:00 AM,2016,01,16,03,197,4,144.5,160.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 04:00 AM,2016,01,16,04,197,4,144.3,189.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 05:00 AM,2016,01,16,05,197,4,144.2,154.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 06:00 AM,2016,01,16,06,197,4,144.0,174.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 07:00 AM,2016,01,16,07,197,4,144.2,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 08:00 AM,2016,01,16,08,197,4,145.2,121.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 09:00 AM,2016,01,16,09,197,4,145.3,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 10:00 AM,2016,01,16,10,198,4,146.9,141.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 11:00 AM,2016,01,16,11,199,4,147.7,154.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 12:00 PM,2016,01,16,12,199,4,149.3,141.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 01:00 PM,2016,01,16,13,199,4,149.1,146.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 02:00 PM,2016,01,16,14,199,4,148.6,132.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 03:00 PM,2016,01,16,15,199,4,147.7,126.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 04:00 PM,2016,01,16,16,198,4,147.0,126.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 05:00 PM,2016,01,16,17,197,4,145.5,127.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 06:00 PM,2016,01,16,18,198,4,145.6,144.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 07:00 PM,2016,01,16,19,198,4,145.6,159.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 08:00 PM,2016,01,16,20,198,4,146.3,157.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 09:00 PM,2016,01,16,21,198,4,147.4,161.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 10:00 PM,2016,01,16,22,199,4,148.5,163.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-16 11:00 PM,2016,01,16,23,200,4,149.6,175.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 12:00 AM,2016,01,17,00,200,4,149.9,145.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 01:00 AM,2016,01,17,01,202,5,151.7,141.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 02:00 AM,2016,01,17,02,203,5,152.3,135.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 03:00 AM,2016,01,17,03,205,5,154.1,144.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 04:00 AM,2016,01,17,04,207,5,156.2,153.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 05:00 AM,2016,01,17,05,209,5,158.3,156.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 06:00 AM,2016,01,17,06,212,5,161.2,173.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 07:00 AM,2016,01,17,07,215,5,164.6,156.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 08:00 AM,2016,01,17,08,218,5,167.7,147.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 09:00 AM,2016,01,17,09,221,5,171.1,162.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 10:00 AM,2016,01,17,10,226,5,175.5,169.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 11:00 AM,2016,01,17,11,232,5,181.3,160.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 12:00 PM,2016,01,17,12,236,5,186.3,184.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 01:00 PM,2016,01,17,13,242,5,191.9,161.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 02:00 PM,2016,01,17,14,247,5,197.2,175.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 03:00 PM,2016,01,17,15,253,5,202.5,177.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 04:00 PM,2016,01,17,16,258,5,208.3,176.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 05:00 PM,2016,01,17,17,264,5,214.1,198.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 06:00 PM,2016,01,17,18,269,5,218.8,225.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 07:00 PM,2016,01,17,19,273,5,222.9,232.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 08:00 PM,2016,01,17,20,278,5,227.8,239.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 09:00 PM,2016,01,17,21,283,5,232.8,267.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 10:00 PM,2016,01,17,22,287,5,237.0,303.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-17 11:00 PM,2016,01,17,23,291,5,241.3,295.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2016-01-18 12:00 AM,2016,01,18,00,295,5,245.7,279.0,UG/M3,1 Hr,Valid
